Customer ID,Address,City,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date
366,Address_366,Washington,366,7/16/2023,Praise,Resolved,5/10/2023
367,Address_367,Seattle,367,5/27/2023,Complaint,Pending,7/7/2023
368,Address_368,Fort Worth,368,5/25/2023,Praise,Pending,11/30/2023
369,Address_369,Colorado Springs,369,9/24/2023,Complaint,Resolved,4/4/2023
370,Address_370,Dallas,370,10/29/2023,Suggestion,Resolved,3/29/2023
371,Address_371,Philadelphia,371,4/25/2023,Complaint,Resolved,1/25/2023
372,Address_372,Denver,372,2/1/2023,Complaint,Pending,5/4/2023
373,Address_373,San Antonio,373,10/17/2023,Suggestion,Pending,8/2/2023
374,Address_374,Indianapolis,374,1/1/2023,Suggestion,Resolved,10/30/2023
375,Address_375,Phoenix,375,4/22/2023,Suggestion,Resolved,8/22/2023
376,Address_376,Indianapolis,376,8/2/2023,Complaint,Pending,2/27/2023
377,Address_377,New York,377,3/3/2023,Suggestion,Resolved,3/11/2023
378,Address_378,Atlanta,378,7/22/2023,Complaint,Pending,11/14/2023
379,Address_379,Colorado Springs,379,4/29/2023,Praise,Pending,12/17/2023
380,Address_380,Denver,380,8/23/2023,Praise,Resolved,1/20/2023
381,Address_381,Atlanta,381,12/3/2023,Suggestion,Pending,10/1/2023
382,Address_382,San Francisco,382,7/25/2023,Complaint,Pending,2/8/2023
383,Address_383,Detroit,383,12/10/2023,Suggestion,Pending,12/15/2023
384,Address_384,Washington,384,1/18/2023,Complaint,Pending,10/18/2023
385,Address_385,San Diego,385,11/19/2023,Praise,Resolved,9/5/2023
386,Address_386,Tucson,386,11/13/2023,Praise,Pending,10/30/2023
387,Address_387,Los Angeles,387,2/27/2023,Suggestion,Resolved,5/11/2023
388,Address_388,Baltimore,388,11/23/2023,Praise,Pending,9/7/2023
389,Address_389,Oklahoma City,389,1/18/2023,Praise,Pending,12/9/2023
390,Address_390,Seattle,390,3/17/2023,Suggestion,Resolved,10/2/2023
391,Address_391,Jacksonville,391,8/6/2023,Suggestion,Resolved,8/31/2023
392,Address_392,Las Vegas,392,7/3/2023,Praise,Resolved,1/14/2023
393,Address_393,Houston,393,10/26/2023,Praise,Pending,7/9/2023
394,Address_394,Atlanta,394,2/18/2023,Suggestion,Pending,12/17/2023
395,Address_395,Houston,395,11/15/2023,Complaint,Pending,11/14/2023
396,Address_396,San Jose,396,9/21/2023,Suggestion,Resolved,12/23/2023
397,Address_397,Boston,397,9/1/2023,Suggestion,Resolved,1/7/2023
398,Address_398,San Jose,398,10/1/2023,Suggestion,Pending,4/17/2023
399,Address_399,Seattle,399,4/15/2023,Suggestion,Pending,11/28/2023
400,Address_400,Las Vegas,400,1/7/2023,Complaint,Pending,1/24/2023
401,Address_401,Los Angeles,401,5/23/2023,Praise,Pending,7/6/2023
402,Address_402,Tucson,402,10/22/2023,Complaint,Resolved,4/15/2023
403,Address_403,Denver,403,9/3/2023,Suggestion,Pending,8/19/2023
404,Address_404,Dallas,404,11/10/2023,Suggestion,Resolved,6/3/2023
405,Address_405,Louisville,405,6/13/2023,Complaint,Resolved,11/16/2023
406,Address_406,Sacramento,406,12/28/2023,Complaint,Pending,11/24/2023
407,Address_407,Colorado Springs,407,1/2/2023,Praise,Pending,6/21/2023
408,Address_408,Jacksonville,408,12/11/2023,Complaint,Pending,2/2/2023
409,Address_409,New York,409,7/16/2023,Complaint,Resolved,5/10/2023
410,Address_410,Nashville,410,4/26/2023,Complaint,Pending,6/16/2023
411,Address_411,Dallas,411,3/8/2023,Suggestion,Resolved,10/30/2023
412,Address_412,Charlotte,412,8/8/2023,Suggestion,Resolved,4/24/2023
413,Address_413,Sacramento,413,5/17/2023,Suggestion,Resolved,2/19/2023
414,Address_414,Phoenix,414,7/7/2023,Praise,Pending,4/12/2023
415,Address_415,Washington,415,9/9/2023,Praise,Resolved,8/2/2023
416,Address_416,El Paso,416,5/10/2023,Praise,Pending,10/12/2023
417,Address_417,San Antonio,417,3/27/2023,Suggestion,Pending,3/27/2023
418,Address_418,El Paso,418,7/14/2023,Complaint,Pending,3/27/2023
419,Address_419,Boston,419,10/14/2023,Praise,Resolved,1/15/2023
420,Address_420,Portland,420,4/18/2023,Praise,Pending,1/31/2023
421,Address_421,Philadelphia,421,12/11/2023,Complaint,Resolved,2/9/2023
422,Address_422,Fresno,422,5/11/2023,Complaint,Pending,6/27/2023
423,Address_423,Dallas,423,8/21/2023,Suggestion,Pending,2/5/2023
424,Address_424,Tucson,424,1/27/2023,Complaint,Pending,10/18/2023
425,Address_425,Philadelphia,425,4/11/2023,Praise,Pending,4/5/2023
426,Address_426,Atlanta,426,1/19/2023,Praise,Pending,12/4/2023
427,Address_427,Milwaukee,427,10/20/2023,Suggestion,Pending,6/8/2023
428,Address_428,Fresno,428,2/22/2023,Suggestion,Pending,3/16/2023
429,Address_429,Memphis,429,6/15/2023,Complaint,Resolved,9/18/2023
430,Address_430,Columbus,430,8/10/2023,Suggestion,Pending,6/14/2023
431,Address_431,Mesa,431,9/22/2023,Praise,Resolved,5/28/2023
432,Address_432,Mesa,432,12/23/2023,Suggestion,Resolved,1/6/2023
433,Address_433,Charlotte,433,1/26/2023,Suggestion,Resolved,11/11/2023
434,Address_434,San Diego,434,8/29/2023,Suggestion,Pending,12/1/2023
435,Address_435,Detroit,435,12/5/2023,Suggestion,Pending,10/21/2023
436,Address_436,Mesa,436,6/18/2023,Complaint,Pending,9/12/2023
437,Address_437,Nashville,437,8/4/2023,Complaint,Resolved,7/24/2023
438,Address_438,Louisville,438,3/11/2023,Complaint,Resolved,11/8/2023
439,Address_439,Houston,439,10/3/2023,Praise,Pending,9/27/2023
440,Address_440,Indianapolis,440,4/22/2023,Praise,Resolved,9/2/2023
441,Address_441,Washington,441,4/2/2023,Suggestion,Resolved,3/26/2023
442,Address_442,Fort Worth,442,10/29/2023,Praise,Pending,8/23/2023
443,Address_443,Indianapolis,443,9/7/2023,Suggestion,Pending,4/4/2023
444,Address_444,Omaha,444,3/31/2023,Suggestion,Pending,5/14/2023
445,Address_445,Kansas City,445,12/17/2023,Suggestion,Resolved,8/16/2023
446,Address_446,Atlanta,446,8/19/2023,Praise,Resolved,9/9/2023
447,Address_447,Memphis,447,2/25/2023,Praise,Resolved,2/4/2023
448,Address_448,Seattle,448,5/24/2023,Suggestion,Resolved,4/8/2023
449,Address_449,Jacksonville,449,4/4/2023,Complaint,Pending,6/17/2023
450,Address_450,Colorado Springs,450,4/13/2023,Complaint,Pending,4/10/2023
451,Address_451,Seattle,451,12/7/2023,Suggestion,Resolved,5/2/2023
452,Address_452,New York,452,8/3/2023,Suggestion,Pending,10/12/2023
453,Address_453,Colorado Springs,453,9/7/2023,Complaint,Pending,11/19/2023
454,Address_454,Nashville,454,2/23/2023,Complaint,Resolved,11/21/2023
455,Address_455,New York,455,2/20/2023,Praise,Resolved,6/13/2023
456,Address_456,Charlotte,456,3/27/2023,Complaint,Resolved,10/19/2023
457,Address_457,Houston,457,4/27/2023,Suggestion,Resolved,1/15/2023
458,Address_458,Oklahoma City,458,7/11/2023,Complaint,Resolved,5/15/2023
459,Address_459,Jacksonville,459,1/14/2023,Complaint,Resolved,12/5/2023
460,Address_460,El Paso,460,11/16/2023,Praise,Pending,7/22/2023
461,Address_461,Fresno,461,7/29/2023,Praise,Pending,10/2/2023
462,Address_462,Tucson,462,1/8/2023,Complaint,Resolved,3/24/2023
463,Address_463,Fresno,463,6/28/2023,Praise,Resolved,4/19/2023
464,Address_464,Colorado Springs,464,7/23/2023,Complaint,Resolved,8/2/2023
465,Address_465,Jacksonville,465,5/14/2023,Praise,Pending,12/19/2023
466,Address_466,Oklahoma City,466,10/1/2023,Suggestion,Resolved,10/4/2023
467,Address_467,New York,467,8/21/2023,Suggestion,Pending,7/7/2023
468,Address_468,San Jose,468,10/24/2023,Suggestion,Resolved,10/9/2023
469,Address_469,New York,469,3/10/2023,Complaint,Resolved,4/30/2023
470,Address_470,Phoenix,470,3/21/2023,Suggestion,Resolved,12/29/2023
471,Address_471,Indianapolis,471,3/7/2023,Praise,Resolved,6/27/2023
472,Address_472,Charlotte,472,4/9/2023,Complaint,Pending,5/14/2023
473,Address_473,Louisville,473,10/1/2023,Complaint,Resolved,1/10/2023
474,Address_474,Milwaukee,474,10/20/2023,Suggestion,Pending,1/16/2023
475,Address_475,El Paso,475,1/3/2023,Praise,Pending,6/10/2023
476,Address_476,San Francisco,476,12/19/2023,Suggestion,Resolved,10/26/2023
477,Address_477,Fresno,477,6/19/2023,Complaint,Pending,12/21/2023
478,Address_478,San Jose,478,12/27/2023,Complaint,Resolved,8/3/2023
479,Address_479,Columbus,479,4/11/2023,Complaint,Resolved,12/12/2023
480,Address_480,Austin,480,10/11/2023,Suggestion,Resolved,7/31/2023
481,Address_481,Louisville,481,2/13/2023,Suggestion,Resolved,3/5/2023
482,Address_482,Albuquerque,482,5/23/2023,Complaint,Resolved,4/17/2023
483,Address_483,Sacramento,483,6/11/2023,Praise,Pending,2/19/2023
484,Address_484,Milwaukee,484,3/10/2023,Suggestion,Pending,10/26/2023
485,Address_485,San Francisco,485,3/28/2023,Praise,Resolved,9/2/2023
486,Address_486,Dallas,486,4/29/2023,Praise,Resolved,3/12/2023
487,Address_487,Jacksonville,487,10/16/2023,Suggestion,Resolved,1/28/2023
488,Address_488,San Diego,488,2/20/2023,Praise,Resolved,7/7/2023
489,Address_489,Nashville,489,10/29/2023,Complaint,Pending,7/23/2023
490,Address_490,San Jose,490,12/19/2023,Praise,Resolved,2/6/2023
491,Address_491,Phoenix,491,9/10/2023,Suggestion,Resolved,10/6/2023
492,Address_492,Philadelphia,492,3/1/2023,Praise,Resolved,11/5/2023
493,Address_493,Baltimore,493,11/4/2023,Complaint,Pending,11/21/2023
494,Address_494,Milwaukee,494,1/15/2023,Praise,Resolved,1/14/2023
495,Address_495,San Francisco,495,6/28/2023,Suggestion,Pending,10/18/2023
496,Address_496,Austin,496,8/21/2023,Praise,Pending,11/29/2023
497,Address_497,Oklahoma City,497,1/29/2023,Praise,Pending,11/20/2023
498,Address_498,Dallas,498,11/5/2023,Complaint,Pending,3/19/2023
499,Address_499,Los Angeles,499,9/16/2023,Complaint,Pending,2/16/2023
500,Address_500,Atlanta,500,10/31/2023,Complaint,Resolved,8/20/2023
501,Address_501,New York,501,9/6/2023,Suggestion,Pending,4/27/2023
502,Address_502,Houston,502,3/6/2023,Complaint,Pending,3/4/2023
503,Address_503,Mesa,503,9/10/2023,Complaint,Pending,6/9/2023
504,Address_504,Boston,504,10/3/2023,Suggestion,Resolved,8/5/2023
505,Address_505,Chicago,505,12/11/2023,Complaint,Resolved,1/26/2023
506,Address_506,Dallas,506,2/12/2023,Suggestion,Resolved,1/19/2023
507,Address_507,Washington,507,12/31/2023,Complaint,Resolved,10/20/2023
508,Address_508,El Paso,508,5/1/2023,Praise,Resolved,1/12/2023
509,Address_509,Fort Worth,509,12/5/2023,Suggestion,Resolved,2/5/2023
510,Address_510,Jacksonville,510,2/14/2023,Complaint,Pending,3/27/2023
511,Address_511,Fresno,511,3/13/2023,Complaint,Pending,2/7/2023
512,Address_512,Jacksonville,512,1/1/2023,Complaint,Resolved,7/18/2023
513,Address_513,Baltimore,513,11/12/2023,Suggestion,Resolved,12/6/2023
514,Address_514,Washington,514,11/26/2023,Praise,Pending,5/9/2023
515,Address_515,Philadelphia,515,8/16/2023,Complaint,Pending,1/15/2023
516,Address_516,Los Angeles,516,7/20/2023,Complaint,Resolved,8/1/2023
517,Address_517,Baltimore,517,7/2/2023,Complaint,Resolved,1/3/2023
518,Address_518,Los Angeles,518,9/16/2023,Suggestion,Resolved,12/25/2023
519,Address_519,Albuquerque,519,12/22/2023,Complaint,Resolved,6/28/2023
520,Address_520,Indianapolis,520,9/24/2023,Praise,Pending,1/26/2023
521,Address_521,Fort Worth,521,9/10/2023,Suggestion,Pending,1/11/2023
522,Address_522,New York,522,10/26/2023,Complaint,Pending,8/14/2023
523,Address_523,San Diego,523,10/28/2023,Praise,Pending,11/13/2023
524,Address_524,San Jose,524,9/21/2023,Praise,Resolved,2/10/2023
525,Address_525,Charlotte,525,8/8/2023,Praise,Resolved,11/19/2023
526,Address_526,San Diego,526,8/26/2023,Complaint,Pending,12/16/2023
527,Address_527,Jacksonville,527,6/16/2023,Complaint,Resolved,3/8/2023
528,Address_528,Phoenix,528,12/25/2023,Complaint,Pending,4/17/2023
529,Address_529,Denver,529,6/10/2023,Praise,Pending,12/12/2023
530,Address_530,Kansas City,530,10/12/2023,Praise,Pending,1/18/2023
531,Address_531,Austin,531,7/17/2023,Praise,Pending,9/27/2023
532,Address_532,Oklahoma City,532,5/26/2023,Suggestion,Pending,3/20/2023
533,Address_533,Oklahoma City,533,1/8/2023,Praise,Resolved,4/29/2023
534,Address_534,Nashville,534,8/21/2023,Complaint,Pending,8/2/2023
535,Address_535,Seattle,535,4/19/2023,Suggestion,Resolved,2/22/2023
536,Address_536,Jacksonville,536,6/22/2023,Suggestion,Resolved,11/21/2023
537,Address_537,Fresno,537,9/4/2023,Praise,Pending,8/12/2023
538,Address_538,Detroit,538,9/28/2023,Suggestion,Resolved,8/10/2023
539,Address_539,Baltimore,539,11/5/2023,Praise,Pending,5/15/2023
540,Address_540,Dallas,540,8/11/2023,Praise,Resolved,7/19/2023
541,Address_541,Milwaukee,541,3/5/2023,Complaint,Resolved,4/6/2023
542,Address_542,Houston,542,7/8/2023,Praise,Pending,9/15/2023
543,Address_543,Philadelphia,543,11/30/2023,Praise,Pending,12/31/2023
544,Address_544,Columbus,544,8/30/2023,Praise,Pending,4/28/2023
545,Address_545,Houston,545,11/8/2023,Complaint,Pending,9/1/2023
546,Address_546,Detroit,546,5/30/2023,Complaint,Pending,2/11/2023
547,Address_547,Colorado Springs,547,7/20/2023,Complaint,Pending,12/21/2023
548,Address_548,San Francisco,548,10/5/2023,Suggestion,Pending,8/29/2023
549,Address_549,Denver,549,6/21/2023,Praise,Pending,7/31/2023
550,Address_550,Philadelphia,550,8/26/2023,Praise,Pending,12/13/2023
551,Address_551,Memphis,551,5/6/2023,Complaint,Resolved,3/8/2023
552,Address_552,Austin,552,11/7/2023,Suggestion,Resolved,11/16/2023
553,Address_553,Indianapolis,553,5/28/2023,Complaint,Resolved,1/20/2023
554,Address_554,Baltimore,554,1/21/2023,Praise,Pending,8/31/2023
555,Address_555,Boston,555,1/9/2023,Praise,Resolved,8/9/2023
556,Address_556,Omaha,556,8/31/2023,Complaint,Resolved,1/27/2023
557,Address_557,Austin,557,1/9/2023,Praise,Pending,9/13/2023
558,Address_558,San Antonio,558,5/2/2023,Suggestion,Resolved,11/17/2023
559,Address_559,Detroit,559,9/1/2023,Praise,Pending,6/8/2023
560,Address_560,Washington,560,11/24/2023,Praise,Pending,9/16/2023
561,Address_561,Boston,561,12/1/2023,Suggestion,Pending,8/17/2023
562,Address_562,Denver,562,1/22/2023,Complaint,Resolved,5/25/2023
563,Address_563,Milwaukee,563,8/7/2023,Complaint,Resolved,12/8/2023
564,Address_564,Detroit,564,6/21/2023,Praise,Resolved,6/19/2023
565,Address_565,Mesa,565,7/2/2023,Complaint,Resolved,6/18/2023
566,Address_566,El Paso,566,10/18/2023,Suggestion,Resolved,10/26/2023
567,Address_567,San Jose,567,7/27/2023,Complaint,Pending,2/28/2023
568,Address_568,Boston,568,6/4/2023,Praise,Pending,8/11/2023
569,Address_569,Los Angeles,569,6/7/2023,Complaint,Resolved,1/12/2023
570,Address_570,Los Angeles,570,8/13/2023,Suggestion,Pending,11/21/2023
571,Address_571,Indianapolis,571,3/20/2023,Suggestion,Resolved,10/6/2023
572,Address_572,Dallas,572,7/8/2023,Praise,Resolved,8/4/2023
573,Address_573,Louisville,573,8/14/2023,Suggestion,Resolved,1/9/2023
574,Address_574,San Jose,574,9/18/2023,Praise,Resolved,11/4/2023
575,Address_575,Sacramento,575,9/25/2023,Complaint,Resolved,5/15/2023
576,Address_576,San Jose,576,6/12/2023,Complaint,Pending,4/26/2023
577,Address_577,Milwaukee,577,6/27/2023,Suggestion,Pending,3/5/2023
578,Address_578,Nashville,578,5/11/2023,Suggestion,Pending,8/1/2023
579,Address_579,Albuquerque,579,1/28/2023,Complaint,Pending,1/1/2023
580,Address_580,Fresno,580,10/5/2023,Complaint,Pending,8/19/2023
581,Address_581,San Diego,581,8/30/2023,Complaint,Pending,5/10/2023
582,Address_582,Los Angeles,582,1/31/2023,Suggestion,Pending,3/29/2023
583,Address_583,Kansas City,583,6/4/2023,Praise,Resolved,11/16/2023
584,Address_584,Albuquerque,584,11/9/2023,Suggestion,Pending,2/18/2023
585,Address_585,Omaha,585,11/29/2023,Complaint,Pending,4/13/2023
586,Address_586,Louisville,586,9/29/2023,Complaint,Resolved,9/16/2023
587,Address_587,Atlanta,587,9/28/2023,Complaint,Pending,5/29/2023
588,Address_588,New York,588,8/16/2023,Complaint,Resolved,11/4/2023
589,Address_589,Jacksonville,589,5/27/2023,Complaint,Resolved,12/21/2023
590,Address_590,Houston,590,6/22/2023,Praise,Resolved,11/7/2023
591,Address_591,Sacramento,591,3/1/2023,Praise,Pending,5/28/2023
592,Address_592,Jacksonville,592,5/12/2023,Suggestion,Resolved,5/6/2023
593,Address_593,Austin,593,1/13/2023,Praise,Resolved,10/21/2023
594,Address_594,Columbus,594,11/23/2023,Complaint,Resolved,7/20/2023
595,Address_595,Kansas City,595,11/28/2023,Complaint,Resolved,10/31/2023
596,Address_596,Fort Worth,596,3/20/2023,Praise,Resolved,5/23/2023
597,Address_597,San Francisco,597,12/10/2023,Suggestion,Resolved,7/3/2023
598,Address_598,Indianapolis,598,8/27/2023,Praise,Resolved,4/5/2023
599,Address_599,Sacramento,599,8/25/2023,Complaint,Pending,12/27/2023
600,Address_600,Los Angeles,600,11/24/2023,Praise,Pending,9/22/2023
601,Address_601,Austin,601,9/9/2023,Praise,Pending,5/21/2023
602,Address_602,Chicago,602,1/1/2023,Complaint,Pending,6/9/2023
603,Address_603,Memphis,603,11/27/2023,Praise,Pending,1/20/2023
604,Address_604,Seattle,604,9/12/2023,Suggestion,Pending,12/5/2023
605,Address_605,Oklahoma City,605,8/2/2023,Praise,Pending,6/4/2023
606,Address_606,Columbus,606,12/19/2023,Suggestion,Resolved,4/29/2023
607,Address_607,Fresno,607,9/30/2023,Complaint,Pending,7/7/2023
608,Address_608,Milwaukee,608,1/2/2023,Praise,Resolved,11/27/2023
609,Address_609,Omaha,609,12/24/2023,Praise,Resolved,9/28/2023
610,Address_610,Seattle,610,7/15/2023,Praise,Pending,1/8/2023
611,Address_611,Baltimore,611,4/29/2023,Suggestion,Resolved,3/1/2023
612,Address_612,Boston,612,9/14/2023,Suggestion,Pending,11/25/2023
613,Address_613,Denver,613,12/2/2023,Praise,Pending,8/19/2023
614,Address_614,San Diego,614,8/10/2023,Complaint,Pending,6/14/2023
615,Address_615,Louisville,615,8/15/2023,Complaint,Pending,8/31/2023
616,Address_616,San Diego,616,9/26/2023,Praise,Pending,5/28/2023
617,Address_617,Milwaukee,617,11/28/2023,Praise,Pending,6/29/2023
618,Address_618,Chicago,618,6/16/2023,Suggestion,Pending,4/29/2023
619,Address_619,Chicago,619,1/11/2023,Praise,Pending,1/19/2023
620,Address_620,Washington,620,7/6/2023,Complaint,Resolved,5/18/2023
621,Address_621,San Francisco,621,11/16/2023,Suggestion,Resolved,5/30/2023
622,Address_622,Mesa,622,9/14/2023,Suggestion,Resolved,6/25/2023
623,Address_623,San Francisco,623,7/10/2023,Praise,Resolved,1/25/2023
624,Address_624,Columbus,624,12/8/2023,Suggestion,Pending,10/7/2023
625,Address_625,Dallas,625,9/29/2023,Praise,Resolved,6/3/2023
626,Address_626,Baltimore,626,8/25/2023,Praise,Resolved,9/6/2023
627,Address_627,Nashville,627,11/5/2023,Complaint,Resolved,4/5/2023
628,Address_628,Fort Worth,628,11/4/2023,Suggestion,Resolved,10/18/2023
629,Address_629,Atlanta,629,9/16/2023,Suggestion,Resolved,7/11/2023
630,Address_630,Albuquerque,630,1/11/2023,Suggestion,Pending,5/15/2023
631,Address_631,Austin,631,4/15/2023,Suggestion,Pending,8/7/2023
632,Address_632,Oklahoma City,632,2/20/2023,Complaint,Pending,2/23/2023
633,Address_633,Sacramento,633,2/14/2023,Complaint,Resolved,1/5/2023
634,Address_634,Austin,634,4/16/2023,Suggestion,Resolved,11/29/2023
635,Address_635,San Diego,635,10/12/2023,Suggestion,Pending,9/17/2023
636,Address_636,Houston,636,5/8/2023,Complaint,Resolved,8/9/2023
637,Address_637,Portland,637,1/28/2023,Suggestion,Resolved,1/11/2023
638,Address_638,Omaha,638,2/18/2023,Suggestion,Resolved,6/6/2023
639,Address_639,Kansas City,639,12/29/2023,Suggestion,Resolved,2/18/2023
640,Address_640,Baltimore,640,5/23/2023,Suggestion,Resolved,10/26/2023
641,Address_641,Portland,641,11/19/2023,Praise,Resolved,12/20/2023
642,Address_642,Nashville,642,12/7/2023,Complaint,Pending,5/26/2023
643,Address_643,Oklahoma City,643,9/8/2023,Complaint,Pending,11/9/2023
644,Address_644,Houston,644,12/10/2023,Complaint,Pending,3/31/2023
645,Address_645,Austin,645,4/14/2023,Praise,Pending,6/26/2023
646,Address_646,San Jose,646,4/6/2023,Praise,Pending,10/1/2023
647,Address_647,Dallas,647,7/8/2023,Praise,Resolved,12/31/2023
648,Address_648,Houston,648,2/16/2023,Complaint,Resolved,6/12/2023
649,Address_649,Fort Worth,649,6/16/2023,Suggestion,Pending,11/14/2023
650,Address_650,Dallas,650,4/16/2023,Suggestion,Pending,12/19/2023
651,Address_651,San Jose,651,5/4/2023,Praise,Resolved,3/23/2023
652,Address_652,Detroit,652,2/18/2023,Complaint,Pending,2/14/2023
653,Address_653,Kansas City,653,5/28/2023,Complaint,Resolved,1/29/2023
654,Address_654,San Jose,654,4/4/2023,Complaint,Pending,3/6/2023
655,Address_655,Colorado Springs,655,8/9/2023,Praise,Pending,4/24/2023
656,Address_656,Louisville,656,1/10/2023,Praise,Pending,1/17/2023
657,Address_657,Denver,657,4/15/2023,Suggestion,Pending,11/16/2023
658,Address_658,Las Vegas,658,6/5/2023,Praise,Pending,12/10/2023
659,Address_659,Denver,659,11/25/2023,Complaint,Pending,2/6/2023
660,Address_660,San Jose,660,9/16/2023,Complaint,Pending,11/8/2023
